apple_rating,google_rating,normed_apple_rating,normed_google_rating,apple_revenue,google_revenue,z_score_apple_rating,z_score_google_rating,app_num,log_google_reviews,log_apple_reviews,google_reviews,apple_reviews
4.5,3.9,0.9,0.78,0.0,0.0,0.6380432665798778,-0.5379867643283281,1,2.4065401804339546,2.6190933306267423,255.0,416.0
4.0,4.4,0.8,0.8800000000000001,0.0,0.0,-0.08398744916625872,0.4491437771893432,1,6.04426922200076,4.2310360991465705,1107310.0,17023.0
5.0,4.7,1.0,0.94,1726.53,2907.84,1.3600739823260142,1.0414221020999452,1,2.6190933306267423,2.392696953259666,416.0,247.0
4.5,4.2,0.9,0.8400000000000001,0.0,0.0,0.6380432665798778,0.054291560582274696,1,5.195517747990318,4.433321711630783,156862.0,27122.0
4.5,4.4,0.9,0.8800000000000001,0.0,0.0,0.6380432665798778,0.4491437771893432,1,5.89377562819935,3.5073160400764136,783025.0,3216.0
4.5,4.3,0.9,0.86,0.0,0.0,0.6380432665798778,0.2517176688858081,1,6.392356241343032,5.368470979299045,2468063.0,233599.0
4.5,4.3,0.9,0.86,0.0,0.0,0.6380432665798778,0.2517176688858081,2,3.248829656693841,4.503271796094886,78642.0,82156.0
4.0,4.6,0.8,0.92,0.0,0.0,-0.08398744916625872,0.84399599379641,1,4.9313307166895886,3.737113094305961,85375.0,5459.0
4.0,4.3,0.8,0.86,0.0,0.0,-0.08398744916625872,0.2517176688858081,1,6.389367408522962,5.416582264709409,2451136.0,260965.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,7.442828695007466,5.848872362059947,27722264.0,706110.0
4.4,4.4,0.8800000000000001,0.8800000000000001,0.0,0.0,0.4936371234306505,0.44914377718934284,5,6.792291019578153,5.125136295656289,6198563.0,133394.0
3.75,4.25,0.75,0.8500000000000001,10571.315,48542.720000000016,-0.44500280703932693,0.15300461473404137,2,3.710854467237978,3.1338544910487798,9728.0,2118.5
5.0,4.0,1.0,0.8,0.0,0.0,1.3600739823260142,-0.34056065602479385,1,3.573451822035485,2.08278537031645,3745.0,121.0
4.0,4.333333333333333,0.8000000000000002,0.8666666666666667,665.3333333333334,1420.4866666666667,-0.08398744916625872,0.3175263716536531,3,4.374216605428373,2.602059991327962,23671.0,400.0
4.0,4.25,0.8,0.8500000000000001,0.0,0.0,-0.08398744916625872,0.1530046147340414,2,6.6070621419177,3.8289884499484006,6153829.0,7707.5
4.0,4.2,0.8,0.8400000000000001,0.0,0.0,-0.08398744916625872,0.054291560582274696,1,5.931200981245983,3.5215303412787122,853495.0,3323.0
4.5,4.0,0.9,0.8,0.0,0.0,0.6380432665798778,-0.34056065602479385,1,5.9306714624240575,3.297760511099133,852455.0,1985.0
3.5,4.2,0.7,0.8400000000000001,0.0,0.0,-0.8060181649123952,0.054291560582274696,1,4.422031430653621,3.46044678388072,26426.0,2887.0
4.5,4.4,0.9,0.8800000000000001,31950.97,27080.73,0.6380432665798778,0.4491437771893432,1,3.734559821579476,3.806383501824167,5427.0,6403.0
4.0,2.0,0.8,0.4,0.0,0.0,-0.08398744916625872,-4.289082822095476,1,1.3802112417116061,2.1072099696478683,24.0,128.0
4.0,4.3,0.8,0.86,0.0,0.0,-0.08398744916625872,0.2517176688858081,1,5.426426671430235,3.185542154854375,266948.0,1533.0
4.5,4.7,0.9,0.94,0.0,0.0,0.6380432665798778,1.0414221020999452,1,6.3875135114561,5.993841676636848,2440695.0,985920.0
4.5,4.7,0.9,0.94,0.0,0.0,0.6380432665798778,1.0414221020999452,1,5.0622396779525385,4.553506798674196,115409.0,35769.0
4.5,4.4,0.9,0.8800000000000001,45781.57,296822.47000000003,0.6380432665798778,0.4491437771893432,1,4.695069952343106,3.8832638595849738,49553.0,7643.0
4.5,4.3,0.9,0.86,0.0,0.0,0.6380432665798778,0.2517176688858081,1,6.0348573733374025,5.596883965063008,1083571.0,395261.0
3.5,4.2,0.7,0.8400000000000001,0.0,0.0,-0.8060181649123952,0.054291560582274696,1,6.088256256424531,4.85646303771864,1225339.0,71856.0
3.5,4.4,0.7,0.8800000000000001,0.0,0.0,-0.8060181649123952,0.4491437771893432,1,6.718847160148967,5.032687243449101,5234162.0,107817.0
4.0,4.5,0.8,0.9,0.0,0.0,-0.08398744916625872,0.6465698854928766,1,4.152930136422725,2.8998205024270964,14221.0,794.0
4.5,4.2,0.9,0.8400000000000001,0.0,0.0,0.6380432665798778,0.054291560582274696,1,5.333046046978495,4.984680302066374,215301.0,96534.0
3.0,3.7,0.6,0.74,0.0,0.0,-1.5280488806585315,-0.932838980935396,1,4.9076639091203615,5.03545775627958,80847.0,108507.0
2.5,3.8,0.5,0.76,0.0,0.0,-2.2500795964046683,-0.7354128726318624,1,4.547516266351023,3.7772092581456853,35279.0,5987.0
4.5,4.4,0.9,0.8800000000000001,30614.61,100646.39,0.6380432665798778,0.4491437771893432,1,4.5271270138391735,4.010257542998302,33661.0,10239.0
4.5,4.4,0.9,0.8800000000000001,6871.02,55676.79,0.6380432665798778,0.4491437771893432,1,4.270003000105058,3.3613500243522663,18621.0,2298.0
4.0,4.1,0.8,0.82,0.0,0.0,-0.08398744916625872,-0.14313454772126047,1,6.237683705184362,4.838288552212334,1728557.0,68911.0
2.0,3.6,0.4,0.72,0.0,0.0,-2.972110312150805,-1.1302650892389299,1,5.162334354715019,3.607455023214668,145323.0,4050.0
4.0,4.1,0.8,0.82,0.0,0.0,-0.08398744916625872,-0.14313454772126047,1,5.313451701203622,4.600090349113409,205803.0,39819.0
4.25,4.25,0.8500000000000001,0.8500000000000001,0.0,0.0,0.2770279087068095,0.1530046147340414,2,5.902817202817259,4.426418424928572,2150913.0,65939.0
5.0,4.6,1.0,0.92,9939.09,4093.74,1.3600739823260142,0.84399599379641,1,3.0111473607757966,3.3963737275365062,1026.0,2491.0
4.0,4.2,0.8,0.8400000000000001,0.0,0.0,-0.08398744916625872,0.054291560582274696,1,6.100318495596462,4.987093977599972,1259849.0,97072.0
5.0,4.4,1.0,0.8800000000000001,0.0,0.0,1.3600739823260142,0.4491437771893432,1,6.4994185891582665,3.875234946450164,3158047.0,7503.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,5.657113244811274,3.0461047872460383,454060.0,1112.0
4.0,4.2,0.8,0.8400000000000001,0.0,0.0,-0.08398744916625872,0.054291560582274696,1,6.223147431054361,4.0528862352563815,1671658.0,11295.0
4.0,4.4,0.8,0.8800000000000001,260.13,4532.84,-0.08398744916625872,0.4491437771893432,1,3.1806992012960347,1.9395192526186185,1516.0,87.0
4.214285714285714,4.414285714285715,0.8428571428571429,0.8828571428571429,0.0,0.0,0.22545428615351407,0.4773475069469904,7,6.016325363653934,4.515966518620907,1038306.0,32807.0
4.0,4.3,0.8,0.86,0.0,0.0,-0.08398744916625872,0.2517176688858081,1,5.229448893596594,3.483872454222673,169609.0,3047.0
4.5,4.6,0.9,0.92,16846.24,37025.8,0.6380432665798778,0.84399599379641,1,3.8704039052790256,3.5284024379536167,7420.0,3376.0
4.5,4.4,0.9,0.8800000000000001,0.0,0.0,0.6380432665798778,0.4491437771893432,1,4.981075278021447,1.301029995663981,95736.0,20.0
4.375,4.324999999999999,0.875,0.865,0.0,0.0,0.4575355876433436,0.3010741959616919,4,5.5725188113197985,4.221152414589882,374654.0,19062.0
4.5,4.4,0.9,0.8800000000000001,0.0,0.0,0.6380432665798778,0.4491437771893432,1,6.692037214380152,4.4956969381869145,4920817.0,31311.0
4.5,4.2,0.9,0.8400000000000001,0.0,0.0,0.6380432665798778,0.054291560582274696,1,6.2948577964338925,4.306274875109346,1971777.0,20243.0
4.5,4.7,0.9,0.94,0.0,0.0,0.6380432665798778,1.0414221020999452,1,5.40527462649624,5.8319049513484655,254258.0,679055.0
4.5,4.5,0.9,0.9,3648863.88,16612182.36,0.6380432665798778,0.6465698854928766,1,6.37594951417994,5.7176804866687005,2376564.0,522012.0
4.5,4.1,0.9,0.82,0.0,0.0,0.6380432665798778,-0.14313454772126047,1,4.636447774917528,3.2904798133306725,43296.0,1952.0
4.0,4.4,0.8,0.8800000000000001,0.0,0.0,-0.08398744916625872,0.4491437771893432,1,4.566790912381592,2.6785183790401144,36880.0,477.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,6.124940256636326,5.4681360405503785,1333338.0,293857.0
4.0,4.2,0.8,0.8400000000000001,0.0,0.0,-0.08398744916625872,0.054291560582274696,1,4.907948521612272,4.214446445718393,80900.0,16385.0
3.5,4.4,0.7,0.8800000000000001,0.0,0.0,-0.8060181649123952,0.4491437771893432,1,5.598951286290252,2.9717395908877777,397147.0,937.0
3.5,4.1,0.7,0.82,0.0,0.0,-0.8060181649123952,-0.14313454772126047,1,4.799478398837981,4.516945017136801,63020.0,32881.0
2.5,3.1,0.5,0.62,0.0,0.0,-2.2500795964046683,-2.1173956307566004,1,4.894548658145807,4.6736842898677144,78442.0,47172.0
2.5,4.1,0.5,0.82,0.0,0.0,-2.2500795964046683,-0.14313454772126047,1,5.662564244262063,4.436433002660097,459795.0,27317.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,5.993194104466813,3.0802656273398443,984451.0,1203.0
4.5,4.4,0.9,0.8800000000000001,0.0,0.0,0.6380432665798778,0.4491437771893432,1,5.3581824004794,5.403888868483504,228130.0,253448.0
4.5,4.6,0.9,0.92,0.0,0.0,0.6380432665798778,0.84399599379641,1,7.040565237598102,4.996537939171227,10979062.0,99206.0
3.5,4.4,0.7,0.8800000000000001,0.0,0.0,-0.8060181649123952,0.4491437771893432,1,6.7368909180139624,5.489739168593569,5456208.0,308844.0
4.5,4.6,0.9,0.92,0.0,0.0,0.6380432665798778,0.84399599379641,1,6.3718142071078905,4.320270946059832,2354042.0,20906.0
5.0,4.6,1.0,0.92,0.0,0.0,1.3600739823260142,0.84399599379641,1,5.040428271015896,4.225800170570545,109756.0,16819.0
3.25,4.199999999999999,0.6499999999999999,0.84,0.0,0.0,-1.1670335227854634,0.054291560582273815,2,6.305305266564184,4.4242917042762535,5408125.0,130183.0
3.6666666666666665,4.233333333333333,0.7333333333333334,0.8466666666666667,0.0,0.0,-0.565341259663683,0.12010026335011915,3,4.658764792559012,3.187802638718419,45579.0,1541.0
3.5,4.6,0.7,0.92,0.0,0.0,-0.8060181649123952,0.84399599379641,1,5.4005966972025785,4.5310827620341625,251534.0,33969.0
5.0,4.7,1.0,0.94,0.0,0.0,1.3600739823260142,1.0414221020999452,1,4.826534781534393,3.737510690673476,67071.0,5464.0
4.5,4.6,0.9,0.92,125813.22000000002,568357.14,0.6380432665798778,0.84399599379641,1,5.278950131875204,4.624055089282425,190086.0,42078.0
2.5,3.7,0.5,0.74,0.0,0.0,-2.2500795964046683,-0.932838980935396,1,6.087034243101125,4.944275345758799,1221896.0,87958.0
4.5,2.9,0.9,0.58,0.0,0.0,0.6380432665798778,-2.512247847363669,1,1.8573324964312683,4.523837477076492,72.0,33407.0
4.083333333333333,4.316666666666666,0.8166666666666668,0.8633333333333334,9023.321666666667,36836.30166666667,0.036351003458097386,0.2846220202697309,6,5.446408070290007,4.229439496498419,280511.0,16965.5
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,6.504860125766505,5.032606674565235,3197865.0,107797.0
4.5,4.6,0.9,0.92,0.0,0.0,0.6380432665798778,0.84399599379641,1,6.1229576421920715,3.4874212113594742,1327265.0,3072.0
5.0,3.5,1.0,0.7,0.0,0.0,1.3600739823260142,-1.3276911975424643,1,2.060697840353612,4.058691682819229,115.0,11447.0
4.5,4.7,0.9,0.94,327.18,1711.71,0.6380432665798778,1.0414221020999452,1,2.632457292184724,1.9138138523837167,429.0,82.0
4.5,4.6,0.9,0.92,3557.8700000000013,7360.25,0.6380432665798778,0.84399599379641,1,3.1687920203141813,2.8530895298518653,1475.0,713.0
4.0,4.3,0.8,0.86,0.0,0.0,-0.08398744916625872,0.2517176688858081,1,5.723246273560068,3.555578072772956,528745.0,3594.0
5.0,4.6,1.0,0.92,0.0,0.0,1.3600739823260142,0.84399599379641,1,4.518474456766637,0.8450980400142567,32997.0,7.0
4.5,4.7,0.9,0.94,0.0,0.0,0.6380432665798778,1.0414221020999452,1,5.95999245732144,3.5043349118024643,911995.0,3194.0
3.5,4.4,0.7,0.8800000000000001,0.0,0.0,-0.8060181649123952,0.4491437771893432,1,6.012328422751132,4.813020246744774,1028794.0,65016.0
2.0,3.5,0.4,0.7,0.0,0.0,-2.972110312150805,-1.3276911975424643,1,3.829110710155294,3.03462845662532,6747.0,1083.0
4.5,4.6,0.9,0.92,0.0,0.0,0.6380432665798778,0.84399599379641,1,4.955408711853568,5.056660968425724,90242.0,113936.0
5.0,4.8,1.0,0.96,0.0,0.0,1.3600739823260142,1.2388482104034786,1,6.175936622693218,4.9583297119642715,1499466.0,90851.0
4.388888888888889,4.333333333333333,0.8777777777777778,0.8666666666666667,0.0,0.0,0.4775919964140697,0.3175263716536531,9,6.046071589006915,4.2296306555085055,1111915.0,16968.0
4.0,4.5,0.8,0.9,14525.46,200808.99,-0.08398744916625872,0.6465698854928766,1,4.303217663573668,3.1625644065230185,20101.0,1454.0
3.5,4.2,0.7,0.8400000000000001,0.0,0.0,-0.8060181649123952,0.054291560582274696,1,4.558852511698457,3.937066312017428,36212.0,8651.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,4.010978012174742,1.9731278535996983,10256.0,94.0
3.0,4.5,0.6,0.9,0.0,0.0,-1.5280488806585315,0.6465698854928766,1,3.7069736761761782,2.2944662261615933,5093.0,197.0
4.5,4.4,0.9,0.8800000000000001,0.0,0.0,0.6380432665798778,0.4491437771893432,1,5.698520711517293,2.7535830588929056,499483.0,567.0
4.0,4.3,0.8,0.86,0.0,0.0,-0.08398744916625872,0.2517176688858081,1,5.81937347441009,5.0773206572893255,659741.0,119487.0
4.5,4.4,0.9,0.8800000000000001,0.0,0.0,0.6380432665798778,0.4491437771893432,1,5.4596186239173745,4.988416249415931,288150.0,97368.0
4.5,4.7,0.9,0.94,0.0,0.0,0.6380432665798778,1.0414221020999452,1,6.276289430889813,4.8797952358739565,1889250.0,75822.0
3.5,4.1,0.7,0.82,0.0,0.0,-0.8060181649123952,-0.14313454772126047,1,5.371965092766489,4.908517187648849,235486.0,81006.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,3,6.1984610604643615,3.632760888479439,1579287.0,4293.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,4.878355169096278,3.833019547076531,75571.0,6808.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,6.8805025603677175,4.463564532213336,7594559.0,29078.0
4.5,4.4,0.9,0.88,0.0,0.0,0.6380432665798778,0.4491437771893424,2,6.198602562672058,3.6192051654774273,2689044.5,8882.0
4.5,4.6,0.9,0.92,0.0,0.0,0.6380432665798778,0.84399599379641,1,6.634017642214163,6.025970728007988,4305441.0,1061624.0
4.5,4.6,0.9,0.92,0.0,0.0,0.6380432665798778,0.84399599379641,1,5.907055394452843,4.527604125953268,807338.0,33698.0
4.5,4.6,0.9,0.92,0.0,0.0,0.6380432665798778,0.84399599379641,1,6.487598031607944,4.9873176171004205,3073251.0,97122.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,4.929495559155407,3.091666957595685,85015.0,1235.0
5.0,4.8,1.0,0.96,0.0,0.0,1.3600739823260142,1.2388482104034786,1,5.039414119176137,4.415974411376566,109500.0,26060.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,4.010978012174742,3.901403826825252,10256.0,7969.0
4.5,4.2,0.9,0.8400000000000001,0.0,0.0,0.6380432665798778,0.054291560582274696,1,1.5185139398778873,1.3979400086720375,33.0,25.0
4.0,4.1,0.8,0.82,0.0,0.0,-0.08398744916625872,-0.14313454772126047,1,5.260317100505044,3.341632335778054,182103.0,2196.0
3.5,4.3,0.7,0.86,0.0,0.0,-0.8060181649123952,0.2517176688858081,1,4.945394719244763,3.952840856675701,88185.0,8971.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,4.908490380505824,4.029099566823542,81001.0,10693.0
4.5,4.4,0.9,0.8799999999999999,0.0,0.0,0.6380432665798778,0.4491437771893424,2,5.464655110692162,4.5541450503544,794923.0,83688.5
4.333333333333333,4.6,0.8666666666666667,0.92,0.0,0.0,0.3973663613311656,0.84399599379641,3,6.6158166933134055,4.6553977810544245,4128732.0,45227.0
4.25,4.300000000000001,0.8500000000000001,0.8600000000000001,0.0,0.0,0.2770279087068095,0.25171766888580893,2,5.550858438612938,5.3857739309616,395148.0,244198.0
4.0,4.5,0.8,0.9,0.0,0.0,-0.08398744916625872,0.6465698854928766,1,2.7528164311882715,3.9936125579388895,566.0,9854.0
4.5,4.6,0.9,0.92,0.0,0.0,0.6380432665798778,0.84399599379641,1,6.994733778666958,4.026042721005139,9879473.0,10618.0
4.5,4.6,0.9,0.92,0.0,0.0,0.6380432665798778,0.84399599379641,1,5.326040768218962,4.222274149796562,211856.0,16683.0
3.0,4.1,0.6,0.82,0.0,0.0,-1.5280488806585315,-0.14313454772126047,1,5.060822446110187,4.779856124620177,115033.0,60236.0
4.5,4.4,0.9,0.8800000000000001,13380.250000000002,6299.93,0.6380432665798778,0.4491437771893432,1,3.3236645356081005,3.6507930396519295,2107.0,4475.0
5.0,4.7,1.0,0.94,0.0,0.0,1.3600739823260142,1.0414221020999452,1,5.7337844900323836,3.8989992708897887,541732.0,7925.0
4.0,3.1,0.8,0.62,0.0,0.0,-0.08398744916625872,-2.1173956307566004,1,4.382935117923578,3.8762755886778777,24151.0,7521.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,5.549460625185372,3.740993931584886,354373.0,5508.0
4.0,4.3,0.8,0.86,0.0,0.0,-0.08398744916625872,0.2517176688858081,1,4.92192046335703,2.7986506454452686,83545.0,629.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,5.035881809510413,3.991048776452676,108613.0,9796.0
4.5,4.3,0.9,0.86,0.0,0.0,0.6380432665798778,0.2517176688858081,1,6.786820747610303,4.042221002390382,6120977.0,11021.0
5.0,4.0,1.0,0.8,0.0,0.0,1.3600739823260142,-0.34056065602479385,1,3.188928483760853,3.863857961883972,1545.0,7309.0
4.666666666666667,4.566666666666666,0.9333333333333332,0.9133333333333334,0.0,0.0,0.87872017182859,0.7781872910285655,3,6.201705391285201,5.069926968752472,1591129.0,117470.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,6.64810501991629,5.263922348230041,4447388.0,183621.0
4.0,4.4,0.8,0.8800000000000001,166624.125,2439244.38,-0.08398744916625872,0.4491437771893432,2,5.542778137306366,4.346253677516957,348962.0,23837.5
2.0,4.0,0.4,0.8,0.0,0.0,-2.972110312150805,-0.34056065602479385,1,4.361690069637995,2.5171958979499744,22998.0,329.0
4.5,4.4,0.9,0.88,0.0,0.0,0.6380432665798778,0.4491437771893427,3,6.067799279009558,4.419278183187154,1168959.0,26259.0
4.214285714285714,4.4,0.8428571428571429,0.8800000000000001,0.0,0.0,0.22545428615351407,0.4491437771893425,7,6.085666898852866,4.596619084663801,1218055.0,39502.0
4.5,4.4,0.9,0.8800000000000001,0.0,0.0,0.6380432665798778,0.4491437771893432,1,3.371252629124939,3.6940784620807587,2351.0,4944.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,6.577367812895397,5.621210566828163,3778921.0,418033.0
4.0,4.0,0.8,0.8,0.0,0.0,-0.08398744916625872,-0.34056065602479385,1,4.836064474351997,3.7174208367223742,68559.0,5217.0
1.5,3.4,0.3,0.6799999999999999,0.0,0.0,-3.6941410278969413,-1.5251173058459986,1,4.197280558125619,0.8450980400142567,15750.0,7.0
4.5,4.4,0.9,0.8800000000000001,0.0,0.0,0.6380432665798778,0.4491437771893432,1,5.6090723018972835,2.357934847000453,406511.0,228.0
4.25,4.35,0.8500000000000001,0.8700000000000001,0.0,0.0,0.2770279087068095,0.3504307230375756,2,6.365134033377635,3.202128134188656,3149907.5,1695.0
4.5,4.5,0.9,0.8999999999999999,15147.340000000002,28717.455,0.6380432665798778,0.6465698854928766,2,4.632989758711839,3.639000512760298,57627.0,6002.0
4.5,4.433333333333334,0.9,0.8866666666666667,5232.91,52037.72333333333,0.6380432665798778,0.5149524799571871,3,4.2020521689120605,3.257198426139344,15924.0,1808.0
4.5,4.566666666666666,0.9,0.9133333333333334,6108.3,165694.65,0.6380432665798778,0.7781872910285655,3,4.924868286127619,3.9269594883802768,84114.0,8452.0
4.0,4.5,0.8,0.9,279.3,1009.47,-0.08398744916625872,0.6465698854928766,1,2.403120521175817,1.845098040014257,253.0,70.0
4.0,4.3,0.8,0.86,0.0,0.0,-0.08398744916625872,0.2517176688858081,1,4.656692194249391,3.9111043178040363,45362.0,8149.0
4.5,4.2,0.9,0.8400000000000001,0.0,0.0,0.6380432665798778,0.054291560582274696,1,3.2103185198262314,2.7234556720351857,1623.0,529.0
4.5,4.3,0.9,0.86,0.0,0.0,0.6380432665798778,0.2517176688858081,1,4.712388709869142,4.314899024273395,51569.0,20649.0
4.5,4.2,0.9,0.8400000000000001,0.0,0.0,0.6380432665798778,0.054291560582274696,1,5.7180580335527935,3.3745650607227646,522466.0,2369.0
4.5,4.633333333333334,0.9,0.9266666666666666,42599.52666666667,149427.24333333332,0.6380432665798778,0.9098046965642551,3,4.444918753773255,3.9945810812598936,27856.0,9876.0
4.5,4.7,0.9,0.94,17380.170000000002,41631.57,0.6380432665798778,1.0414221020999452,1,3.9213222435838215,3.541953474458236,8343.0,3483.0
4.0,4.1,0.8,0.82,0.0,0.0,-0.08398744916625872,-0.14313454772126047,1,4.56602480481272,1.8129133566428552,36815.0,65.0
2.5,3.7,0.5,0.74,0.0,0.0,-2.2500795964046683,-0.932838980935396,1,4.465813957269479,4.266983884766044,29229.0,18492.0
4.5,4.4,0.9,0.8800000000000001,31950.97,6496.980000000001,0.6380432665798778,0.4491437771893432,1,3.1146109842321725,3.806383501824167,1302.0,6403.0
3.0,4.1,0.6,0.82,0.0,0.0,-1.5280488806585315,-0.14313454772126047,1,5.034102814763672,3.453012391121455,108169.0,2838.0
3.0,4.4,0.6,0.8800000000000001,0.0,0.0,-1.5280488806585315,0.4491437771893432,1,4.367393197922476,4.626504608459312,23302.0,42316.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,5.658371091660472,5.4826678164317775,455377.0,303856.0
4.5,4.6,0.9,0.92,0.0,0.0,0.6380432665798778,0.84399599379641,1,6.170317172433133,4.57500299943353,1480189.0,37584.0
4.5,4.6,0.9,0.92,45084.65,31127.62000000001,0.6380432665798778,0.84399599379641,1,3.795045370421125,3.95592815689695,6238.0,9035.0
4.0,4.6,0.8,0.92,0.0,0.0,-0.08398744916625872,0.84399599379641,1,4.994387549311506,4.7111911904411174,98716.0,51427.0
1.5,3.1,0.3,0.62,0.0,0.0,-3.6941410278969413,-2.1173956307566004,1,4.00026049854739,3.3008127941181167,10006.0,1999.0
3.5,4.3,0.7,0.86,0.0,0.0,-0.8060181649123952,0.2517176688858081,1,4.3736658429916435,4.0678516605123525,23641.0,11691.0
3.0,4.0,0.6,0.8,0.0,0.0,-1.5280488806585315,-0.34056065602479385,1,4.481256257553045,2.071882007306125,30287.0,118.0
5.0,4.5,1.0,0.9,44669.79,48266.46,1.3600739823260142,0.6465698854928766,1,4.688010252991738,4.654378716189588,48754.0,45121.0
4.5,4.5,0.9,0.9,41.86,589.0300000000002,0.6380432665798778,0.6465698854928766,1,2.2944662261615933,1.1461280356782375,197.0,14.0
4.0,4.1,0.8,0.82,0.0,0.0,-0.08398744916625872,-0.14313454772126047,1,1.9242792860618807,4.3901045638254335,84.0,24553.0
2.5,4.0,0.5,0.8,0.0,0.0,-2.2500795964046683,-0.34056065602479385,1,7.230826516740457,5.51041765210295,17014787.0,323905.0
4.5,4.6,0.9,0.92,0.0,0.0,0.6380432665798778,0.84399599379641,1,5.712360917636444,3.893428841779545,515657.0,7824.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,6.7313984880234035,4.351371077498065,5387639.0,22458.0
3.0,3.9,0.6,0.78,0.0,0.0,-1.5280488806585315,-0.5379867643283281,1,4.3941188276945695,4.485039645365261,24781.0,30552.0
2.0,4.3,0.4,0.86,0.0,0.0,-2.972110312150805,0.2517176688858081,1,4.220108088040055,2.8976270912904414,16600.0,790.0
4.5,4.0,0.9,0.8,0.0,0.0,0.6380432665798778,-0.34056065602479385,1,4.209246848753373,4.443075143821725,16190.0,27738.0
4.5,4.55,0.9,0.91,0.0,0.0,0.6380432665798778,0.7452829396446433,4,7.183272606302406,5.590114604767548,16593347.0,417132.5
3.5,3.9333333333333336,0.7000000000000001,0.7866666666666667,0.0,0.0,-0.8060181649123953,-0.47217806156048336,3,4.725454239433493,4.300530269612207,53144.0,19977.0
3.5,4.6,0.7,0.92,0.0,0.0,-0.8060181649123952,0.84399599379641,1,5.259815985925114,3.7620780873346384,181893.0,5782.0
4.0,4.0,0.8,0.8,0.0,0.0,-0.08398744916625872,-0.34056065602479385,1,5.191104334846156,2.3692158574101425,155276.0,234.0
4.5,4.3,0.9,0.86,0.0,0.0,0.6380432665798778,0.2517176688858081,1,6.5805451153951084,4.877440458855396,3806669.0,75412.0
4.5,4.3,0.9,0.86,0.0,0.0,0.6380432665798778,0.2517176688858081,1,5.0500818742946425,2.946943270697825,112223.0,885.0
4.75,4.6,0.95,0.92,0.0,0.0,0.999058624452946,0.8439959937964109,2,6.0347769934427475,4.544235137509723,1102107.5,38880.0
4.0,4.2,0.8,0.8400000000000001,0.0,0.0,-0.08398744916625872,0.054291560582274696,1,4.7968240154388475,4.26259345802605,62636.0,18306.0
3.0,4.5,0.6,0.9,0.0,0.0,-1.5280488806585315,0.6465698854928766,1,2.0293837776852093,1.9867717342662448,107.0,97.0
3.5,4.4,0.7,0.8800000000000001,0.0,0.0,-0.8060181649123952,0.4491437771893432,1,5.644624675801573,5.217386546045639,441189.0,164963.0
4.5,4.2,0.9,0.8400000000000001,0.0,0.0,0.6380432665798778,0.054291560582274696,1,5.947638566451707,5.200973548992658,886418.0,158845.0
3.5,4.3,0.7,0.86,0.0,0.0,-0.8060181649123952,0.2517176688858081,1,4.803320523578754,2.8981764834976764,63580.0,791.0
4.5,4.4,0.9,0.8800000000000001,0.0,0.0,0.6380432665798778,0.4491437771893432,1,4.628307172805736,2.96189547366785,42492.0,916.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,4.883547879268043,3.0766404436703416,76480.0,1193.0
4.5,4.5,0.9,0.9,0.0,0.0,0.6380432665798778,0.6465698854928766,1,4.364701049594698,4.268858674994136,23158.0,18572.0
4.5,4.6,0.9,0.92,0.0,0.0,0.6380432665798778,0.84399599379641,1,4.953605076634125,4.35778243623142,89868.0,22792.0
3.5,4.4,0.7,0.8800000000000001,0.0,0.0,-0.8060181649123952,0.4491437771893432,1,6.1926892505619255,5.695154080917,1558437.0,495626.0
4.5,4.5,0.9,0.9,586.0400000000002,152818.90000000002,0.6380432665798778,0.6465698854928766,1,4.7085058809552365,2.2922560713564755,51110.0,196.0
4.5,4.7,0.9,0.94,1611.61,6563.05,0.6380432665798778,1.0414221020999452,1,3.3414345245781405,2.7315887651867388,2195.0,539.0
